R.Time (min),Intensity,MW_PEG,normalized RI
12.08333,11,61399.88607772019,0.0061483538278460925
12.09167,11,61148.85166461816,0.0061483538278460925
12.1,12,60899.53977421448,0.006346687822292741
12.10833,12,60651.638923659,0.006346687822292741
12.11667,11,60404.84448199885,0.0061483538278460925
12.125,12,60159.73879452829,0.006346687822292741
12.13333,12,59916.01569965669,0.006346687822292741
12.14167,13,59673.375749167586,0.0065450218167393895
12.15,12,59432.39154209199,0.006346687822292741
12.15833,12,59192.76212963039,0.006346687822292741
12.16667,11,58954.19314100404,0.0061483538278460925
12.175,12,58717.24762380949,0.006346687822292741
12.18333,11,58481.6297360738,0.0061483538278460925
12.19167,11,58247.050081580426,0.0061483538278460925
12.2,10,58014.06234691209,0.005950019833399445
12.20833,10,57782.37569339491,0.005950019833399445
12.21667,10,57551.70559886141,0.005950019833399445
12.225,10,57322.59657500092,0.005950019833399445
12.23333,10,57094.76268529064,0.005950019833399445
12.24167,10,56867.92418339828,0.005950019833399445
12.25,10,56642.616588050216,0.005950019833399445
12.25833,10,56418.55876604193,0.005950019833399445
12.26667,9,56195.4756509051,0.005751685838952796
12.275,10,55973.893946248514,0.005950019833399445
12.28333,10,55753.53722561013,0.005950019833399445
12.29167,10,55534.13500860033,0.005950019833399445
12.3,10,55316.205357570325,0.005950019833399445
12.30833,10,55099.47645842612,0.005950019833399445
12.31667,10,54883.68232520126,0.005950019833399445
12.325,9,54669.33254896523,0.005751685838952796
12.33333,9,54456.15983576093,0.005751685838952796
12.34167,9,54243.90260446743,0.005751685838952796
12.35,8,54033.0621410582,0.005553351844506148
12.35833,8,53823.375581574,0.005553351844506148
12.36667,9,53614.585662184225,0.005751685838952796
12.375,8,53407.18552625864,0.005553351844506148
12.38333,8,53200.91665173428,0.005553351844506148
12.39167,7,52995.526006489614,0.0053550178500595
12.4,8,52791.49875017919,0.005553351844506148
12.40833,8,52588.58061652072,0.005553351844506148
12.41667,7,52386.52272144498,0.0053550178500595
12.425,7,52185.80239626555,0.0053550178500595
12.43333,8,51986.169546301404,0.005553351844506148
12.44167,8,51787.37935375517,0.005553351844506148
12.45,8,51589.90147354431,0.005553351844506148
12.45833,8,51393.4899002998,0.005553351844506148
12.46667,7,51197.903802543966,0.0053550178500595
12.475,7,51003.60530739953,0.0053550178500595
12.48333,8,50810.35241836064,0.005553351844506148
12.49167,7,50617.90821210152,0.0053550178500595
12.5,8,50426.72743328858,0.005553351844506148
12.50833,7,50236.57201562642,0.0053550178500595
12.51667,7,50047.20886751192,0.0053550178500595
12.525,8,49859.08549331173,0.005553351844506148
12.53333,7,49671.96768003905,0.0053550178500595
12.54167,7,49485.62609308039,0.0053550178500595
12.55,8,49300.50113555434,0.005553351844506148
12.55833,8,49116.36237258789,0.005553351844506148
